,Content,Label
267,"She came to the hospital, kept all my family and friends abreast of the situation, took care of me after mom left and generally bullied me into doing what I should do instead of what I [wanted to] do.",Unfulfilled
268,"Last night I got home from the movies with Lauren and Chels as soon as I walked through the door mum said she [wanted to] talk she had been ""thinking"" and she had decided I am not allowed to see or speak to Amy ever again",Fulfilled
269,"So we had an hour and a half ""discussion"" on things then our teacher asked if anyone [wanted to] model since ours wasn't showing up.",Fulfilled
270,For so long I [wanted to] get help but I never found the courage to get help.,Unfulfilled
271,So we go to this hill with like Sarah and Shelly and Megan and Ashley and James and Nick and Nick was on a blanket not answering anyones questions about whether he [wanted to] go swim laps or burry Adams cat or run or anything,Unknown
272,"I love my flute, I [wanted to] study music and become a music educator.",Fulfilled
273,I didn't go on one until I was 11 and Caleb at 5 took it like a man and [wanted to] go on it again.,Unknown
274,"It's not what I'd hope though the spine part, the part I [wanted to] get correct the most, did end up how I wanted it.",Fulfilled
275,Then I started to get ready for my physics test tommrow and an [wanted to] go grab some lunch.,Fulfilled
276,"We (the girl interns), of course, all loved them and [wanted to] babysit them and stuff and listened to their album over and over until the boy interns broke it in half Anyway, one day their dad came to the office for some reason, and upon finding out about how awesome we thought his sons were, gave us all signed posters.",Unknown
277,Reason for such an anarchic behaviour: My city was organizing a second hand market by the Seine and alskling and I [wanted to] get there before every good stuff are gone.,Fulfilled
278,"I'd always [wanted to] see a turtle race, so we hopped out and watched one.",Fulfilled
279,"He [wanted to] show his gal pal (or girlfriend, I don't know what she is)",Unknown
280,I felt very awkward and [wanted to] just run.,Unfulfilled
281,"Then, he [wanted to] show me the vitamins he takes.",Fulfilled
282,I [wanted to] buy one of the bunnies from there.,Unfulfilled
283,They [wanted to] know about what I did on the internet.,Fulfilled
284,"Hi Linda, I just [wanted to] again thank you for the use of your beautiful home during our stay in Queenstown.",Fulfilled
285,"Those cruel words filled me with wild passion; I either [wanted to] kill her or fuck her right there, and I hadn't even seen her face.",Unfulfilled
286,There are a couple of things I [wanted to] ramble about,Fulfilled
287,"I don't know why I put off watching this for so long - besides being busy, I guess I really [wanted to] give it some time, and be in the right mood.",Unfulfilled
288,"Actually, I sort of wondered if I even [wanted to] go, but I was on the list to go to lunch with the speaker (each speaker is taken to lunch by two students after the talk).",Fulfilled
289,"Reminded me of my sister's wedding, as she had [wanted to] do the same, arrive in a horse-drawn carriage.",Unfulfilled
290,We also talked about some books we [wanted to] read and the whole night was just fun.,Unknown
291,I [wanted to] wear me cute shirts real bad.,Unfulfilled
292,Words that I never [wanted to] hear from my father fell apon the feet of my mother.,Unfulfilled
293,"We decided to take it easy - usually we're trying to rush around and see everything, but this time we [wanted to] go slow - so had a little snack break - we brought our food too, which we usually don't do!",Fulfilled
294,"The artists I [wanted to] see were excellent, and many of the artists I saw who I did not know beforehand were quite good as well.",Fulfilled
295,"When I first moved to Minnesota back in 1991, the department I was going to work for asked me if I [wanted to] use an IBM-type computer or a Macintosh computer.",Fulfilled
296,I just [wanted to] make a quick update to express my undying love to xcry and missiemae for writing such wonderful stories.,Fulfilled
297,"I portrayed it as a ut paperwork issue, which was a white lie, but I thought that would be more understandable and forceful than that I was strongly considering leaving and [wanted to] make the decision in time to get reimbursed.",Fulfilled
298,"I chose to post a face pic because I wanted the people who responded to the ad to really know who it was they were looking at, I [wanted to] be wanted for all of me, if you understand that.",Unknown
299,It would be fun and silly and just the sort of picture I [wanted to] take home from this trip.,Unknown
300,When my mom asked if I [wanted to] move to South river: My life in Edison flashed before my eyes.,Unknown
301,Din even develop the photos which I [wanted to] do...,Unfulfilled
302,"This was actually supposed to go on until after Nagi's wife's death, but I [wanted to] get this done before it was too late.",Fulfilled
303,"We saw a lot of major tourist attractions and I got to go up the Eiffel tower at night, which I'd really [wanted to] do, so I was pretty happy.",Fulfilled
304,Watched the Olympics when it was on... was pissed that some of the events I really [wanted to] see were shown during the day on off-channels-or not at all.,Unfulfilled
305,I [wanted to] let him come to me when he [wanted to] see me.,Fulfilled
306,"If she had not [wanted to] be my friend, then I would immagine that she would have just said so instead of leaving me the open invitation to stop bye any time, but who knows, she has surprised me more often than not with her behavior... Specially when she told me that she had known all along that my x had been cheating on me for some time and decided not to tell me.",Unknown
307,"For the longest time, I have [wanted to] purchase gothic beauty for a long time, and finally I got word that they have it.",Unknown
308,"I was soo mad I missed him,because I [wanted to] see him in concert again.",Unfulfilled
309,He skated for ~ 4hrs and came up to me about 40 and said that he could tell I was tired and that he [wanted to] do one more thing and then we could go.,Fulfilled
310,Because I [wanted to] shoot footage at the party.,Unfulfilled
311,"This wasn't the first time, and in the past, I've always [wanted to] run away, silently attempted to resolve it on my own, and sought placebo resolutions such as drinking and partying or taking an overdose of sleeping pills.",Unfulfilled
312,Dani decided she [wanted to] go to the party so I picked her up and we headed over there about an hour late.,Fulfilled
313,"The bad news: My friends from back home came to visit me, and of course they [wanted to] go out for pizza... and not only did I eat a slice of cheese pizza, but I also had two pieces of bread.",Fulfilled
